#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Uqcr10	mt-Nd2	10090.ENSMUSP00000054856	10090.ENSMUSP00000080992	0	0.487	0	0	0.487
Uqcr10	mt-Nd1	10090.ENSMUSP00000054856	10090.ENSMUSP00000080991	0	0.581	0	0	0.581
Uqcr10	mt-Nd3	10090.ENSMUSP00000054856	10090.ENSMUSP00000080998	0	0.598	0	0	0.598
Uqcr10	mt-Nd4	10090.ENSMUSP00000054856	10090.ENSMUSP00000081000	0	0.598	0	0	0.598
Uqcr10	mt-Co2	10090.ENSMUSP00000054856	10090.ENSMUSP00000080994	0	0.907	0.720	0	0.973
Uqcr10	mt-Co1	10090.ENSMUSP00000054856	10090.ENSMUSP00000080993	0	0.907	0.720	0	0.973
Uqcr10	mt-Co3	10090.ENSMUSP00000054856	10090.ENSMUSP00000080997	0	0.908	0.720	0	0.973
Uqcr10	mt-Cytb	10090.ENSMUSP00000054856	10090.ENSMUSP00000081003	0	0.909	0.900	0.286	0.993
Uqcr11	mt-Nd5	10090.ENSMUSP00000020372	10090.ENSMUSP00000081001	0	0.404	0	0	0.404
Uqcr11	mt-Nd2	10090.ENSMUSP00000020372	10090.ENSMUSP00000080992	0	0.404	0	0	0.404
Uqcr11	mt-Nd3	10090.ENSMUSP00000020372	10090.ENSMUSP00000080998	0	0.404	0	0	0.404
Uqcr11	mt-Nd1	10090.ENSMUSP00000020372	10090.ENSMUSP00000080991	0	0.404	0	0	0.404
Uqcr11	mt-Nd6	10090.ENSMUSP00000020372	10090.ENSMUSP00000081002	0	0.404	0	0	0.404
Uqcr11	mt-Nd4	10090.ENSMUSP00000020372	10090.ENSMUSP00000081000	0	0.404	0	0	0.404
Uqcr11	mt-Co2	10090.ENSMUSP00000020372	10090.ENSMUSP00000080994	0	0.843	0.720	0	0.954
Uqcr11	mt-Co1	10090.ENSMUSP00000020372	10090.ENSMUSP00000080993	0	0.865	0.720	0	0.960
Uqcr11	mt-Co3	10090.ENSMUSP00000020372	10090.ENSMUSP00000080997	0	0.865	0.720	0	0.960
Uqcr11	Uqcrq	10090.ENSMUSP00000020372	10090.ENSMUSP00000053145	0	0.899	0.900	0.232	0.991
Uqcr11	mt-Cytb	10090.ENSMUSP00000020372	10090.ENSMUSP00000081003	0	0.937	0.900	0	0.993
Uqcr11	Uqcrb	10090.ENSMUSP00000020372	10090.ENSMUSP00000021993	0	0.939	0.900	0.106	0.994
Uqcrb	mt-Nd1	10090.ENSMUSP00000021993	10090.ENSMUSP00000080991	0	0.561	0	0	0.561
Uqcrb	mt-Nd4	10090.ENSMUSP00000021993	10090.ENSMUSP00000081000	0	0.576	0	0	0.576
Uqcrb	mt-Nd3	10090.ENSMUSP00000021993	10090.ENSMUSP00000080998	0	0.576	0	0	0.576
Uqcrb	mt-Co2	10090.ENSMUSP00000021993	10090.ENSMUSP00000080994	0	0.894	0.720	0	0.969
Uqcrb	mt-Co1	10090.ENSMUSP00000021993	10090.ENSMUSP00000080993	0	0.898	0.720	0	0.970
Uqcrb	mt-Co3	10090.ENSMUSP00000021993	10090.ENSMUSP00000080997	0	0.906	0.720	0	0.972
Uqcrb	Uqcrq	10090.ENSMUSP00000021993	10090.ENSMUSP00000053145	0	0.959	0.900	0.527	0.997
Uqcrb	mt-Cytb	10090.ENSMUSP00000021993	10090.ENSMUSP00000081003	0	0.951	0.900	0.519	0.997
Uqcrq	mt-Nd1	10090.ENSMUSP00000053145	10090.ENSMUSP00000080991	0	0.404	0	0	0.404
Uqcrq	mt-Nd2	10090.ENSMUSP00000053145	10090.ENSMUSP00000080992	0	0.487	0	0	0.487
Uqcrq	mt-Nd3	10090.ENSMUSP00000053145	10090.ENSMUSP00000080998	0	0.487	0	0	0.487
Uqcrq	mt-Nd4	10090.ENSMUSP00000053145	10090.ENSMUSP00000081000	0	0.487	0	0	0.487
Uqcrq	mt-Nd6	10090.ENSMUSP00000053145	10090.ENSMUSP00000081002	0	0.487	0	0	0.487
Uqcrq	mt-Nd5	10090.ENSMUSP00000053145	10090.ENSMUSP00000081001	0	0.487	0	0	0.487
Uqcrq	mt-Co2	10090.ENSMUSP00000053145	10090.ENSMUSP00000080994	0	0.907	0.720	0	0.973
Uqcrq	mt-Co3	10090.ENSMUSP00000053145	10090.ENSMUSP00000080997	0	0.908	0.720	0	0.973
Uqcrq	mt-Co1	10090.ENSMUSP00000053145	10090.ENSMUSP00000080993	0	0.951	0.720	0	0.985
Uqcrq	mt-Cytb	10090.ENSMUSP00000053145	10090.ENSMUSP00000081003	0	0.954	0.900	0.657	0.998
mt-Atp6	mt-Atp8	10090.ENSMUSP00000080996	10090.ENSMUSP00000080995	0	0.708	0.900	0.679	0.989
mt-Co1	mt-Nd1	10090.ENSMUSP00000080993	10090.ENSMUSP00000080991	0	0.404	0	0	0.404
mt-Co1	mt-Nd2	10090.ENSMUSP00000080993	10090.ENSMUSP00000080992	0	0.404	0	0	0.404
mt-Co1	mt-Nd4	10090.ENSMUSP00000080993	10090.ENSMUSP00000081000	0	0.404	0	0	0.404
mt-Co1	mt-Nd6	10090.ENSMUSP00000080993	10090.ENSMUSP00000081002	0	0.404	0	0	0.404
mt-Co1	mt-Nd5	10090.ENSMUSP00000080993	10090.ENSMUSP00000081001	0	0.404	0	0	0.404
mt-Co1	mt-Nd3	10090.ENSMUSP00000080993	10090.ENSMUSP00000080998	0	0.404	0	0	0.404
mt-Co1	mt-Cytb	10090.ENSMUSP00000080993	10090.ENSMUSP00000081003	0	0.865	0.720	0.502	0.979
mt-Co1	mt-Co3	10090.ENSMUSP00000080993	10090.ENSMUSP00000080997	0	0.959	0.900	0.964	0.999
mt-Co1	mt-Co2	10090.ENSMUSP00000080993	10090.ENSMUSP00000080994	0	0.959	0.900	0.983	0.999
mt-Co2	mt-Nd3	10090.ENSMUSP00000080994	10090.ENSMUSP00000080998	0	0.376	0	0.092	0.409
mt-Co2	mt-Cytb	10090.ENSMUSP00000080994	10090.ENSMUSP00000081003	0	0.869	0.720	0.360	0.974
mt-Co2	mt-Co3	10090.ENSMUSP00000080994	10090.ENSMUSP00000080997	0	0.937	0.900	0.955	0.999
mt-Co3	mt-Nd1	10090.ENSMUSP00000080997	10090.ENSMUSP00000080991	0	0.404	0	0	0.404
mt-Co3	mt-Nd2	10090.ENSMUSP00000080997	10090.ENSMUSP00000080992	0	0.404	0	0	0.404
mt-Co3	mt-Nd6	10090.ENSMUSP00000080997	10090.ENSMUSP00000081002	0	0.404	0	0	0.404
mt-Co3	mt-Nd4	10090.ENSMUSP00000080997	10090.ENSMUSP00000081000	0	0.404	0	0	0.404
mt-Co3	mt-Nd3	10090.ENSMUSP00000080997	10090.ENSMUSP00000080998	0	0.404	0	0	0.404
mt-Co3	mt-Nd5	10090.ENSMUSP00000080997	10090.ENSMUSP00000081001	0	0.404	0	0.206	0.506
mt-Co3	mt-Cytb	10090.ENSMUSP00000080997	10090.ENSMUSP00000081003	0	0.870	0.720	0	0.962
mt-Cytb	mt-Nd1	10090.ENSMUSP00000081003	10090.ENSMUSP00000080991	0	0.404	0	0	0.404
mt-Cytb	mt-Nd2	10090.ENSMUSP00000081003	10090.ENSMUSP00000080992	0	0.487	0	0	0.487
mt-Cytb	mt-Nd3	10090.ENSMUSP00000081003	10090.ENSMUSP00000080998	0	0.487	0	0	0.487
mt-Cytb	mt-Nd4	10090.ENSMUSP00000081003	10090.ENSMUSP00000081000	0	0.487	0	0	0.487
mt-Cytb	mt-Nd5	10090.ENSMUSP00000081003	10090.ENSMUSP00000081001	0	0.487	0	0	0.487
mt-Cytb	mt-Nd6	10090.ENSMUSP00000081003	10090.ENSMUSP00000081002	0	0.487	0	0	0.487
mt-Nd1	mt-Nd2	10090.ENSMUSP00000080991	10090.ENSMUSP00000080992	0	0.916	0.900	0.679	0.997
mt-Nd1	mt-Nd6	10090.ENSMUSP00000080991	10090.ENSMUSP00000081002	0	0.917	0.900	0.721	0.997
mt-Nd1	mt-Nd5	10090.ENSMUSP00000080991	10090.ENSMUSP00000081001	0	0.916	0.900	0.723	0.997
mt-Nd1	mt-Nd4	10090.ENSMUSP00000080991	10090.ENSMUSP00000081000	0	0.937	0.900	0.823	0.998
mt-Nd1	mt-Nd3	10090.ENSMUSP00000080991	10090.ENSMUSP00000080998	0	0.959	0.900	0.798	0.999
mt-Nd2	mt-Nd3	10090.ENSMUSP00000080992	10090.ENSMUSP00000080998	0	0.959	0.900	0.984	0.999
mt-Nd2	mt-Nd6	10090.ENSMUSP00000080992	10090.ENSMUSP00000081002	0	0.930	0.900	0.970	0.999
mt-Nd2	mt-Nd4	10090.ENSMUSP00000080992	10090.ENSMUSP00000081000	0	0.959	0.900	0.968	0.999
mt-Nd2	mt-Nd5	10090.ENSMUSP00000080992	10090.ENSMUSP00000081001	0	0.959	0.900	0.971	0.999
mt-Nd3	mt-Nd5	10090.ENSMUSP00000080998	10090.ENSMUSP00000081001	0	0.919	0.900	0.960	0.999
mt-Nd3	mt-Nd6	10090.ENSMUSP00000080998	10090.ENSMUSP00000081002	0	0.930	0.900	0.978	0.999
mt-Nd3	mt-Nd4	10090.ENSMUSP00000080998	10090.ENSMUSP00000081000	0	0.937	0.900	0.980	0.999
mt-Nd4	mt-Nd6	10090.ENSMUSP00000081000	10090.ENSMUSP00000081002	0	0.843	0.900	0.915	0.998
mt-Nd4	mt-Nd5	10090.ENSMUSP00000081000	10090.ENSMUSP00000081001	0	0.959	0.900	0.980	0.999
mt-Nd5	mt-Nd6	10090.ENSMUSP00000081001	10090.ENSMUSP00000081002	0	0.876	0.900	0.793	0.997
